z_mm,dLETPrimaries,dLETProtons,dLETAll,tLETPrimaries,tLETProtons,tLETAll
7.947500000000001,12.880749877785963,14.692398238154643,38.88916776701604,12.729510252842049,12.96022257640323,13.050703184335832
8.0325,12.90373648127658,14.717144426964914,39.03560275809826,12.753530612932947,12.985056245136978,13.076230732002111
8.117500000000001,12.922744030925353,14.721777530621608,38.84159883101713,12.774723828262921,13.00591687779303,13.09686587899244
8.2025,12.94742861477725,14.77167884251821,38.47939175806656,12.799059718882361,13.032145904341112,13.12268044909621
8.2875,12.967279270780352,14.781932864443405,38.136051998286725,12.820965031096435,13.053705815436773,13.14191335181407
8.3725,12.993759320350666,14.806617504365917,37.94633733251382,12.844874690187627,13.078204417275282,13.167401517967702
8.4575,13.018580589414134,14.83430802746189,38.12946146927786,12.86804158066568,13.102892307690462,13.190888118318963
8.5425,13.04076921518438,14.876310215972167,37.988473379880965,12.89126044424289,13.128454908330284,13.217286487435222
8.6275,13.064454570431087,14.916339039345747,37.840642985216505,12.915449750416709,13.153379395630466,13.242689815068017
8.7125,13.085084256295557,14.916600103496496,38.53484000561921,12.938351554958654,13.176476992084817,13.266408694676977
8.7975,13.11349271216896,14.971131943019639,38.83537985095956,12.963263320546512,13.202900282278945,13.294146494208164
8.8825,13.136813915740131,14.97570555209382,39.28039668414998,12.986379825250074,13.225779129588014,13.31774596857094
8.967500000000001,13.15988021986933,15.022019560495028,38.36535968666953,13.011411154802634,13.2527631949556,13.342887397086127
9.0525,13.187138396095628,15.046463374183247,38.749132930208894,13.035118705495513,13.277168717888795,13.367539645037521
9.137500000000001,13.208896047236802,15.085608831169257,38.63222972061923,13.060102088472057,13.30343158046707,13.394349182412869
9.2225,13.23741925997105,15.100795417330833,38.50201526349777,13.0845061871967,13.327682219209652,13.41787162464364
9.307500000000001,13.257987362829308,15.120522251151554,39.0451283007552,13.109398094849482,13.353342403140646,13.446115279573508
9.3925,13.281762266096012,15.140050233383615,38.02438398382035,13.134359915363717,13.378068489512826,13.468275878548608
9.477500000000001,13.309834328175508,15.18525644391625,38.50674643749863,13.159413161388505,13.40463276835976,13.495711545380502
9.5625,13.334304020481179,15.215102588478747,38.08767332150537,13.18494321874603,13.43142972776197,13.522613222366934
9.6475,13.36014510070715,15.24083956142257,38.89387498027271,13.210093714308732,13.456878057427836,13.550389371982037
9.7325,13.387130329885991,15.277486637965715,38.45814832835421,13.236113336117453,13.484183994288161,13.57543782910192
9.8175,13.410164382495392,15.278737975307404,37.855991405944465,13.261466965847937,13.508754400207003,13.59941596577929
9.9025,13.436965618831664,15.326908579896877,38.71737155966997,13.287835651883846,13.537076480257435,13.629113011543565
9.9875,13.46175655514712,15.368059282961966,37.904176904682146,13.313562010303638,13.564310264195434,13.654161995372101
10.072500000000002,13.488224808641029,15.375929212705444,38.59050581276263,13.340222107398834,13.591011730996787,13.682017832938167
10.157500000000002,13.513746027133068,15.422287635599593,38.78030699592693,13.366356487511949,13.619197750994868,13.70928574852512
10.242500000000001,13.544005318427939,15.4433957602248,39.15636517326401,13.39337142161978,13.646588184440901,13.740260647628991
10.3275,13.567903520880149,15.490336485960272,38.96111100521678,13.4198859983684,13.67404539333902,13.766061212998311
10.412500000000001,13.596231432412518,15.51685593421468,38.30636305263937,13.447148179879749,13.701649019576486,13.790660637820858
10.497500000000002,13.621719068774059,15.53673084606248,39.185603044081574,13.47410997093894,13.728607345328763,13.820780459658769
10.582500000000001,13.64946097542262,15.572274101330246,38.67268397503895,13.50166932448476,13.757089184994756,13.848338876047364
10.6675,13.676009643545859,15.602503526584007,38.22411090786775,13.529059916595301,13.785416034895862,13.875625884009967
10.752500000000003,13.703877632160037,15.624337105508054,38.274664798827615,13.556946635678763,13.813682078129585,13.905403217211704
10.837500000000002,13.73149150572691,15.660738501281672,38.25188568513499,13.58476247765766,13.842425488734046,13.933500301050698
10.922500000000001,13.761048774485433,15.688969063582913,38.678975933139306,13.613026734578586,13.870925522563633,13.963238346444758
11.0075,13.791848543003878,15.715746142073142,38.69823837570451,13.641322433419317,13.899464785129993,13.992301477034747
11.092500000000001,13.818614014575283,15.735662238789294,39.01830968781666,13.669893216825356,13.928171174195136,14.021442676284021
11.177500000000002,13.848905704509706,15.76972131919782,38.721962340948245,13.69857797763408,13.958040231979233,14.04940329533711
11.262500000000003,13.876911902978009,15.832181355600332,38.6273869739341,13.727551955844158,13.989445996411728,14.082928104557734
11.347500000000002,13.906719782384785,15.84498545620119,38.95563422842602,13.75663478835131,14.017760961366722,14.111095633094443
11.432500000000001,13.934786452378983,15.87262377896648,38.615863803752326,13.786009805459775,14.047704141387984,14.139586896301564
11.517500000000002,13.967170145015748,15.893792196831967,39.199020887596525,13.815554817263253,14.0770649145812,14.171561849845828
11.602500000000003,13.992309061108205,15.93814269437818,38.73711922587948,13.84526517071807,14.108369246701697,14.199886797451025
11.687500000000002,14.025853599974777,15.964947695720317,38.44253124103809,13.875265776583781,14.13848222889444,14.228707226886042
11.7725,14.054415912807439,16.014591649664602,38.958411534031654,13.90546783553908,14.170249404883164,14.262124133426283
11.857500000000002,14.086237548477142,16.039340105847604,39.14367446786679,13.935872583133161,14.200673612506334,14.292169407108773
11.942500000000003,14.115311112119432,16.045938690907338,38.66185359443941,13.966505132583837,14.230136267765948,14.321540621244543
12.027500000000002,14.144837231858245,16.08599758319329,38.67666449195671,13.99730610390329,14.262218461088864,14.354389675893984
12.1125,14.17825925799036,16.124162134859247,39.012404243789746,14.028464194251756,14.293817017169564,14.387080133060365
12.197500000000002,14.210409582719828,16.170288197194107,39.13520117029135,14.059782511537552,14.32684118312105,14.419840421801029
12.282500000000002,14.242263939371636,16.182309830347542,38.8637853274477,14.091345338031346,14.357608985907486,14.450273546682206
12.367500000000003,14.272375757371472,16.22009004230092,38.99790795058258,14.123082349377093,14.39102972643993,14.485013368081647
12.452500000000002,14.302283274296206,16.24530084989352,39.10137614657414,14.15506905366101,14.423064991208623,14.517014695469308
12.537500000000001,14.331981776451947,16.281003578106898,39.23263841711823,14.18727536815717,14.455861396913674,14.551034467183827
12.6225,14.367195418632809,16.316223290597573,39.045584787733816,14.21984558993238,14.48916419527498,14.583249349420088
12.707500000000003,14.40335808118997,16.360755558128606,39.09748429547567,14.252686605400044,14.52299198303048,14.616710871048673
12.792500000000002,14.432652077238586,16.40005126647549,39.65692408136446,14.285615226009988,14.557511649625102,14.652451788366408
12.877500000000001,14.464846444464019,16.42856868389153,39.24672313924155,14.318866965963625,14.59099416596361,14.684651362345841
